ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
67,9,9,9,5,5,7,9,9,5,5,5,5,4,5,7,7,5,9,7,0,0,9,9,0,9,0,0,9,9,7,0,7,7,7,9,9,9,0,9,9,9,0,0,9,9,0,0,0,5,5,5,5,5,7,9,9,7,0,5,7,7,0,9,7,7,7,7,7,5,5,7,7,7,7,5,7,7,5,5,7,7,9,9,5,9,5,9,9,9,5,5,5,7,7,9,9,9,9
68,9,9,5,5,6,5,7,7,6,6,6,7,7,0,8,8,0,9,8,8,0,9,5,0,0,6,0,7,0,6,0,5,6,6,7,0,0,0,0,7,5,0,0,7,0,0,0,0,8,0,8,0,9,5,3,3,3,0,5,5,4,0,7,9,7,6,6,5,7,7,8,7,8,8,9,7,7,7,0,5,7,6,6,0,5,5,9,9,8,0,0,8,6,6,9,8,8,0
69,9,7,7,5,6,0,9,9,5,9,7,9,0,0,5,0,0,7,8,0,0,9,0,0,9,7,0,4,7,6,0,6,7,7,9,9,0,0,0,7,9,0,0,7,6,0,9,0,5,6,6,0,0,7,7,8,0,0,7,5,0,0,6,9,7,9,0,8,0,0,6,6,5,0,4,6,7,4,7,8,9,7,6,0,7,6,8,7,6,5,0,0,7,9,7,6,8,0
70,8,9,7,7,6,7,6,9,7,3,3,3,0,0,9,1,7,9,7,0,0,9,6,0,4,0,0,9,8,0,0,5,6,0,6,7,6,0,6,7,7,0,0,9,6,0,8,0,9,7,7,7,0,6,6,9,7,7,6,6,6,0,9,9,0,7,6,9,6,7,9,6,9,3,7,7,9,8,0,7,7,7,0,0,6,7,9,7,6,0,0,0,7,0,9,0,7,0
71,7,6,7,7,5,6,7,8,6,7,4,5,0,0,5,7,0,6,3,0,0,8,0,0,0,7,0,8,7,9,0,6,5,6,5,7,6,0,0,7,8,0,0,7,0,0,8,0,7,7,0,0,0,7,8,8,7,0,6,5,8,0,9,9,4,7,0,8,0,0,7,0,9,5,7,5,6,6,0,0,8,5,0,0,7,0,7,8,0,0,0,7,0,0,9,0,6,0
72,5,4,6,0,6,3,6,7,7,5,6,0,0,0,7,7,0,7,0,0,0,8,8,0,0,8,0,7,0,0,0,0,0,0,9,7,0,0,7,7,7,0,0,7,0,0,7,0,7,0,7,0,0,7,7,3,0,0,7,7,8,0,9,9,9,0,0,7,5,0,7,7,7,7,7,3,1,0,0,0,7,5,5,0,5,5,7,7,7,3,0,0,7,0,8,0,9,0
73,7,7,5,0,0,0,5,6,5,5,5,0,0,0,7,0,5,6,5,0,0,5,0,0,0,0,0,4,5,0,0,4,6,6,5,0,0,0,6,6,7,0,5,5,0,5,0,0,5,0,5,0,0,5,5,6,5,0,5,5,5,0,7,7,0,0,0,0,0,5,7,6,6,6,0,8,8,6,0,7,8,7,6,0,6,0,7,6,7,0,0,7,6,0,7,0,6,0
74,6,9,5,7,8,5,7,9,8,8,7,7,6,5,7,8,7,7,5,5,6,9,5,5,5,8,5,8,5,5,5,6,5,7,5,5,5,5,4,7,7,5,5,7,6,6,8,5,3,4,4,4,4,6,8,8,5,5,5,6,3,5,4,7,8,6,5,5,4,5,4,4,6,6,4,7,7,6,5,6,8,7,6,5,8,5,7,8,8,6,5,7,5,5,6,5,5,8
75,7,7,5,5,5,5,7,7,5,8,0,0,0,0,9,9,5,3,3,0,0,7,5,0,8,8,0,5,0,0,0,5,7,5,7,0,0,0,0,7,7,0,5,5,0,0,0,0,7,7,0,0,0,7,7,7,5,0,7,7,7,0,8,7,7,6,0,5,0,4,7,6,9,4,7,7,9,7,5,7,7,7,7,0,7,0,5,7,7,0,0,7,4,0,5,7,4,0
76,8,8,7,7,9,8,7,9,9,9,9,9,5,0,6,9,8,9,8,0,0,9,5,0,0,9,0,6,8,0,0,7,7,6,9,9,9,7,7,9,9,0,7,9,0,0,8,0,7,8,8,8,8,9,9,9,8,0,5,9,6,0,9,9,8,9,0,0,9,9,9,5,9,8,8,8,7,6,0,8,9,8,8,0,8,0,9,9,8,8,0,8,9,7,9,7,8,0
77,9,9,3,3,5,0,3,9,5,5,3,0,0,0,0,5,3,5,0,0,0,5,3,3,3,7,3,5,3,8,3,7,7,7,9,9,3,3,3,0,0,0,0,7,7,5,1,1,5,8,8,7,5,5,7,7,6,6,5,4,4,5,7,4,3,3,2,5,5,4,8,3,7,7,0,5,2,3,3,3,7,8,2,5,5,8,5,6,6,4,5,4,7,5,7,4,7,5
78,8,8,8,8,8,8,8,9,8,8,8,8,8,0,8,8,8,8,7,0,0,9,8,0,8,8,0,8,8,0,0,8,8,8,8,8,0,0,8,9,8,0,0,8,0,0,7,0,9,0,8,0,0,7,9,9,0,0,8,8,8,0,9,8,0,0,0,0,0,7,9,8,8,8,0,8,7,7,0,7,8,9,7,0,7,0,8,9,8,0,0,0,0,0,8,7,0,0
79,7,9,7,7,7,5,7,9,7,6,6,5,5,0,5,6,6,8,6,0,0,9,6,0,0,0,0,7,6,0,0,5,5,5,6,6,0,0,6,5,6,0,0,6,5,0,5,0,7,0,8,0,0,7,8,8,0,0,6,6,6,0,8,9,7,0,0,5,0,0,8,7,6,6,6,8,6,7,7,6,9,7,5,0,6,0,9,8,8,0,0,0,8,8,9,6,6,0
80,8,7,6,6,7,0,7,9,7,8,6,0,0,0,7,8,6,7,8,5,5,7,7,0,7,8,5,7,7,5,0,7,7,7,7,6,6,6,7,6,7,0,6,7,0,6,6,0,6,7,7,6,7,7,7,8,7,0,7,7,7,0,8,8,7,8,5,6,7,4,8,4,6,8,4,7,7,6,8,8,8,8,8,0,7,7,7,7,6,7,5,5,7,6,7,7,7,6
81,9,8,7,7,7,8,7,9,9,7,6,0,0,0,9,8,8,9,9,0,0,9,6,0,8,8,0,7,0,0,0,7,7,7,9,0,0,0,9,9,9,0,0,8,0,0,8,0,9,8,8,8,0,7,8,9,0,0,6,8,9,0,9,9,8,9,0,9,7,7,8,0,9,9,9,9,9,9,7,8,9,9,8,0,8,0,8,8,7,8,0,8,0,0,8,7,7,0
82,7,9,5,5,4,5,5,7,4,5,4,9,5,9,6,7,7,6,5,5,5,9,7,5,5,5,6,8,7,5,5,6,7,7,7,7,5,5,5,7,7,9,5,9,5,5,5,5,9,5,5,6,5,7,9,9,7,5,7,7,7,0,6,9,7,5,0,5,0,0,7,7,7,5,0,0,6,0,0,0,7,9,9,9,9,0,7,9,8,0,7,7,7,0,7,0,0,0
83,7,8,6,6,7,0,8,8,8,8,4,7,0,0,7,7,6,7,8,0,0,9,6,0,0,7,0,7,0,6,6,7,6,7,9,8,7,0,8,8,8,0,6,8,8,0,7,6,8,7,7,7,0,7,8,9,7,0,7,7,7,0,7,9,6,0,0,6,7,7,7,7,8,6,6,6,7,0,7,6,8,7,8,0,4,0,8,8,9,6,7,7,6,7,8,0,7,0
84,8,8,7,6,6,5,7,7,7,5,4,6,7,0,5,7,4,9,5,6,7,9,3,3,4,5,0,9,7,8,7,6,7,6,7,8,7,0,8,7,7,7,5,6,5,4,5,6,8,7,8,7,9,6,7,5,7,8,7,7,8,0,8,5,6,4,5,5,5,7,8,5,6,7,7,7,5,5,7,7,6,6,6,0,7,7,8,9,7,5,6,7,6,5,9,6,7,7
85,9,9,7,9,7,7,7,9,7,9,5,7,9,0,9,9,5,9,7,0,7,9,9,7,7,8,7,9,9,9,5,7,7,5,9,9,9,0,7,9,9,5,5,7,9,5,5,5,9,9,9,9,7,7,7,7,7,7,9,7,7,0,9,9,6,7,6,7,5,5,9,7,9,8,7,7,7,5,5,7,7,9,7,5,5,9,9,9,7,9,7,7,5,5,7,7,7,7
86,9,9,0,0,0,0,0,9,0,7,0,0,0,0,9,9,9,9,7,0,0,9,7,0,0,0,0,9,0,5,0,5,0,0,9,7,9,0,0,9,8,0,0,7,0,0,0,0,9,0,0,7,0,7,7,6,7,7,8,9,6,0,9,8,0,0,0,0,0,0,9,0,9,9,0,9,9,0,8,8,7,7,0,0,0,0,9,9,0,0,0,0,0,0,9,7,5,0
87,8,7,6,7,7,7,6,8,6,6,0,7,7,6,7,7,7,7,7,7,7,9,8,0,7,0,8,8,7,6,0,5,5,5,7,8,0,0,0,8,6,8,0,8,0,0,0,0,9,0,0,9,0,6,6,6,8,0,6,6,7,0,7,9,7,7,6,7,0,6,7,6,7,7,8,9,8,0,8,8,8,6,6,6,6,7,6,8,7,0,7,7,8,7,5,7,6,0
88,7,7,7,7,7,0,8,9,7,7,7,0,0,0,7,8,0,8,0,0,7,9,7,0,7,8,0,7,7,0,0,6,7,7,7,8,0,0,0,7,7,0,0,7,7,7,7,0,7,6,6,0,0,7,7,9,8,0,8,7,7,0,7,9,7,8,0,0,6,0,7,0,7,7,0,8,7,7,0,8,8,7,7,0,7,0,7,7,7,0,0,7,0,0,7,7,7,0
89,7,8,7,8,8,0,7,7,8,7,7,9,0,0,9,7,0,9,7,0,0,9,7,0,9,9,0,9,0,0,0,7,7,0,7,0,0,0,0,7,7,0,0,7,0,0,0,0,7,0,7,0,0,7,9,9,0,0,0,9,8,0,9,9,9,4,0,7,7,9,9,0,9,8,7,0,9,0,0,8,9,9,5,5,7,5,7,8,8,0,0,8,0,0,7,0,0,0
90,7,9,7,8,7,9,7,9,7,7,6,9,9,0,7,8,7,9,7,9,9,9,8,0,8,9,0,8,8,9,0,8,8,7,8,9,0,0,9,9,8,0,7,9,8,0,5,0,9,8,8,7,0,8,9,9,7,0,9,9,9,0,9,9,5,7,3,8,7,0,9,7,9,9,6,8,8,8,9,7,9,9,8,7,9,0,9,9,8,7,7,9,9,5,7,6,9,7
91,9,7,0,0,6,0,7,6,7,8,7,0,0,0,9,9,9,9,9,0,0,9,3,0,0,0,0,9,0,7,9,7,7,7,9,9,0,0,9,7,5,9,7,9,0,5,7,0,9,0,0,0,9,9,9,7,0,0,8,9,9,0,9,7,7,8,0,0,6,8,9,6,9,9,7,9,9,7,8,7,5,9,5,0,7,0,9,9,8,5,5,6,9,7,9,9,6,0
92,7,7,6,5,5,5,6,9,4,5,6,6,6,0,6,6,7,8,4,0,6,9,6,5,7,7,0,8,7,5,0,9,7,7,9,8,6,7,7,8,8,0,8,6,7,7,7,6,7,6,7,7,0,6,9,8,8,0,9,8,7,0,8,8,8,9,0,8,0,0,7,6,8,8,6,8,7,6,5,5,6,9,8,5,4,7,8,9,7,7,0,0,7,6,7,7,9,6
93,9,4,5,5,7,5,5,9,7,7,6,5,5,5,5,6,5,7,8,5,5,9,5,5,7,8,5,9,9,9,5,5,6,6,9,7,7,5,5,7,6,5,5,7,5,5,5,5,9,5,5,5,7,7,7,7,5,5,8,7,7,5,8,7,5,5,5,5,5,5,9,5,9,7,9,7,7,7,5,8,7,7,7,5,7,5,8,7,8,5,5,7,5,5,7,9,6,6
94,7,6,7,5,5,4,5,8,6,6,4,5,0,0,6,6,6,7,5,0,0,8,6,0,6,7,0,6,6,0,0,4,6,6,7,8,0,0,8,7,6,0,0,5,0,0,7,0,8,6,6,0,0,6,7,6,6,0,8,6,7,0,7,7,7,6,6,5,5,4,7,7,8,7,8,9,7,7,0,7,8,7,7,0,7,7,5,7,7,8,0,0,0,0,5,6,0,0
95,7,9,5,5,7,9,9,9,9,9,5,7,5,5,7,7,5,7,7,5,5,9,7,5,5,9,5,5,7,5,5,5,5,5,7,7,6,5,7,9,7,7,5,7,5,7,7,5,7,5,5,5,5,7,7,7,7,5,7,7,7,0,7,7,7,7,0,9,5,5,7,5,7,6,5,7,7,5,0,9,6,8,5,0,7,0,9,9,9,5,0,5,7,0,9,9,7,0
96,7,9,4,9,6,0,7,7,6,7,5,6,5,0,8,9,5,9,4,7,7,9,5,0,7,5,0,9,7,0,0,3,5,5,7,6,0,0,7,9,7,0,0,7,0,6,0,0,7,7,7,0,0,7,7,7,5,0,6,6,7,0,7,8,7,7,0,5,7,0,7,5,7,7,5,8,9,7,0,9,8,8,7,0,7,0,7,7,8,6,0,8,6,8,7,7,7,6
97,9,8,7,7,5,5,7,9,7,8,7,5,5,5,8,9,5,8,8,5,5,9,5,5,7,7,5,9,5,5,5,6,5,5,9,9,5,5,6,9,7,5,7,9,5,5,6,5,9,5,5,5,5,8,8,8,5,5,7,9,9,5,8,9,7,6,5,6,6,4,8,5,7,7,4,9,9,7,7,8,8,9,7,5,7,5,9,9,7,6,5,7,8,5,9,7,8,5
98,4,8,9,0,5,0,8,3,6,7,5,9,0,0,7,7,0,9,9,0,0,9,9,0,7,9,0,6,8,0,7,7,7,7,4,0,0,0,7,9,9,0,0,9,9,0,9,0,8,9,9,0,0,7,9,9,9,0,7,9,9,0,8,6,4,9,0,0,3,5,9,7,9,9,0,6,7,5,0,9,9,7,7,0,7,0,9,9,9,8,0,9,9,0,9,9,9,0
99,7,5,5,0,0,5,4,3,5,6,3,7,0,0,7,8,5,7,6,0,0,8,5,4,7,9,0,7,9,7,5,7,5,7,9,4,7,5,4,7,9,7,7,7,7,8,5,5,7,8,7,7,6,7,8,7,9,5,5,7,9,0,7,7,4,5,0,5,3,7,7,6,8,6,7,7,7,6,9,8,7,7,8,0,9,0,7,7,7,0,0,7,8,0,7,7,5,0
100,9,7,0,0,6,6,0,9,9,6,7,6,0,0,9,9,0,9,3,0,0,9,0,0,0,7,0,9,8,8,0,2,9,9,9,7,0,0,9,9,7,0,7,9,7,7,6,0,9,0,0,0,0,9,9,9,0,7,8,9,9,0,9,9,6,9,0,6,6,6,9,6,6,6,4,9,9,7,8,8,7,9,8,0,8,0,9,9,7,0,6,7,7,6,9,6,6,0
101,7,7,5,6,5,5,7,7,6,6,0,7,7,0,5,7,0,5,0,0,0,5,0,0,0,0,0,7,7,8,0,4,5,5,5,6,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,5,6,4,0,0,9,5,7,0,4,4,4,4,0,0,6,0,5,0,7,3,7,5,3,0,0,0,6,6,4,0,4,0,5,4,6,0,0,5,5,5,5,5,6,0
102,6,7,5,5,7,6,7,9,6,6,6,0,0,0,6,5,0,6,7,0,0,9,9,0,6,0,0,7,6,0,0,8,0,0,8,0,0,0,0,7,7,0,0,7,0,0,9,0,7,0,0,0,0,9,8,7,0,0,0,7,6,0,6,9,6,7,0,0,0,0,5,0,7,7,0,5,7,7,7,0,8,8,8,0,8,0,8,9,9,0,7,8,6,6,8,8,0,7
103,8,8,5,6,5,0,7,8,7,5,5,0,5,0,9,9,9,6,5,0,0,7,0,0,0,6,0,7,7,0,0,8,8,8,9,1,0,0,8,6,5,0,0,9,0,0,3,0,6,0,0,0,0,9,9,8,8,0,9,3,3,0,9,9,5,9,0,0,4,0,9,0,8,7,0,9,9,8,0,0,7,9,8,0,8,0,9,9,8,5,0,0,5,0,7,8,0,0
104,9,7,6,9,7,8,9,9,8,9,9,7,9,8,7,9,8,8,9,8,5,8,8,6,7,8,9,7,9,6,9,3,7,9,8,7,7,9,8,7,5,7,6,9,9,7,8,9,8,7,9,8,9,9,9,8,8,9,8,9,6,8,9,7,7,6,9,9,8,9,9,9,8,8,9,7,9,8,8,7,7,8,7,6,9,9,9,7,8,9,6,8,9,8,7,8,8,8
105,5,7,7,0,9,0,0,9,9,9,0,7,0,0,7,0,0,7,7,0,0,9,9,0,0,0,0,7,0,0,0,5,0,0,9,0,0,0,0,7,9,0,0,7,0,0,0,0,7,0,0,0,0,8,9,9,0,0,8,6,0,0,9,9,0,0,0,0,0,0,9,0,7,8,7,7,8,0,0,0,0,9,0,0,7,0,8,9,8,7,0,7,0,7,6,0,0,0
106,7,7,4,4,3,7,5,9,8,4,1,5,5,7,9,8,7,6,6,0,0,9,9,7,0,7,8,9,7,8,4,6,6,6,9,9,9,0,0,3,1,3,3,6,6,6,6,6,7,7,7,8,8,7,9,9,0,0,1,9,9,0,9,9,6,6,6,9,7,7,7,0,9,8,6,9,9,9,0,5,6,9,6,0,8,9,9,9,7,1,7,7,6,0,9,0,9,9
107,7,8,9,4,7,7,9,9,9,9,5,6,5,5,8,9,7,9,8,5,5,8,7,8,9,9,6,8,9,5,8,9,9,9,9,9,7,6,8,5,4,5,6,6,8,7,4,7,9,8,7,7,7,2,5,5,5,4,9,8,8,9,5,9,9,9,9,9,9,9,9,7,9,9,7,5,9,8,7,7,7,9,8,6,7,8,5,8,9,9,7,8,7,7,7,7,7,8
108,6,8,5,5,8,0,8,9,9,9,5,5,0,0,8,8,0,8,7,0,0,8,7,0,0,7,0,6,7,0,0,5,7,7,8,8,6,0,0,6,5,0,0,6,0,0,7,0,7,7,7,8,0,7,9,9,0,0,6,6,7,0,8,9,5,0,0,0,0,0,7,7,9,9,5,8,8,6,0,0,7,9,7,0,8,0,9,9,7,5,0,5,5,0,6,5,0,0
109,7,9,7,5,6,7,9,9,6,5,4,8,0,0,9,9,7,9,7,5,7,9,5,0,0,7,0,8,5,4,8,8,8,8,9,7,6,5,5,7,7,0,5,8,8,6,7,5,8,6,8,6,5,9,9,8,9,0,7,6,5,5,8,9,8,7,5,5,8,5,8,7,9,7,8,7,7,7,8,7,8,7,6,0,6,5,7,8,8,7,5,5,6,7,7,5,7,5
110,9,5,4,4,6,5,2,9,7,6,4,4,7,0,8,9,6,6,6,0,0,5,5,0,5,5,0,8,7,6,7,7,7,7,8,7,8,0,5,7,6,0,0,7,0,5,0,0,5,5,5,5,5,4,6,5,5,0,7,6,4,0,4,8,4,5,0,5,5,4,4,6,5,5,7,8,8,5,6,8,8,7,5,0,5,6,7,4,5,5,0,5,6,0,9,7,9,0
111,7,9,9,5,5,7,5,5,7,3,0,9,9,0,9,9,7,5,5,0,0,9,9,5,5,0,0,7,7,9,0,7,7,7,9,9,0,0,0,9,9,0,9,7,9,0,0,0,7,7,7,6,9,0,9,9,7,0,9,7,9,0,7,9,9,9,0,7,7,9,0,0,5,0,7,0,9,9,9,9,0,7,7,0,0,0,7,7,7,7,0,0,9,7,7,0,7,0
112,7,6,5,5,5,6,7,8,7,7,7,7,0,0,7,8,7,7,7,0,0,8,7,0,0,6,0,7,0,7,7,5,5,5,7,7,7,0,7,8,7,7,7,6,6,6,0,0,7,0,0,0,7,6,7,7,0,0,8,7,7,0,7,8,7,7,0,8,6,0,7,6,8,7,7,8,9,8,9,9,8,6,6,0,6,7,7,7,8,0,0,7,6,6,7,7,7,0
113,5,5,5,7,4,4,7,9,5,7,4,5,0,0,5,6,0,7,0,0,0,9,0,0,6,0,0,7,7,0,0,7,7,4,7,0,0,0,0,5,6,0,0,7,0,0,0,0,7,0,7,7,7,7,8,8,0,0,8,8,8,0,3,7,0,7,6,0,0,9,3,0,4,4,4,0,4,0,0,0,4,7,7,0,7,0,7,7,7,7,0,0,0,0,7,0,0,0
114,5,6,6,0,0,0,0,8,9,7,7,0,0,0,8,6,7,7,7,0,0,9,0,0,0,0,0,5,0,0,0,6,6,6,7,7,0,0,0,6,0,0,0,5,0,0,0,0,6,0,0,0,0,7,7,9,0,0,7,7,7,0,7,8,0,0,0,0,0,0,7,0,7,7,0,7,7,7,0,7,7,8,7,0,7,7,8,9,8,6,0,0,0,0,6,0,0,0
115,8,9,9,8,8,6,9,5,5,6,5,4,4,0,9,1,6,8,3,0,6,8,8,0,7,8,0,9,9,0,6,5,7,8,7,6,6,0,9,9,8,4,5,6,5,7,4,0,9,8,8,6,0,3,4,5,3,0,7,6,7,0,9,9,4,5,0,8,1,5,8,9,8,8,0,7,3,3,4,6,8,5,7,0,7,9,7,7,5,1,0,6,8,8,9,0,9,8
116,7,6,6,5,5,0,7,8,7,5,5,5,5,0,7,8,5,5,5,0,0,9,7,0,6,7,0,6,7,8,0,5,6,6,7,8,8,0,8,7,7,0,0,7,8,0,0,0,8,7,7,7,8,5,5,7,6,0,8,6,7,0,9,9,8,8,8,6,8,0,8,5,7,5,7,8,8,8,0,8,7,8,7,0,8,0,4,7,7,6,0,7,0,7,5,7,7,0
117,9,6,5,5,5,5,7,9,8,7,8,7,0,0,8,9,7,9,6,0,0,9,9,0,9,9,0,6,8,0,0,4,5,5,6,7,0,0,7,9,9,0,0,7,0,0,7,0,9,8,8,0,0,5,7,6,5,9,6,9,9,0,6,9,5,8,0,7,0,0,7,0,8,9,7,7,6,0,0,9,7,7,7,0,8,0,9,9,9,0,0,8,0,0,7,0,6,0
118,9,9,8,0,6,0,9,9,9,9,8,0,0,0,9,8,8,9,0,0,9,9,8,0,7,7,0,9,9,9,0,9,9,9,9,9,0,0,0,9,7,0,0,8,0,0,0,0,9,8,8,8,0,8,9,9,0,0,9,9,8,0,8,9,0,7,0,7,0,0,8,6,8,7,8,9,8,0,0,0,7,9,8,0,8,0,9,9,8,0,0,0,8,9,8,0,8,0
119,6,7,7,7,7,7,7,8,8,8,8,0,0,0,5,6,0,7,7,0,0,8,0,0,0,5,0,7,5,0,0,7,7,7,8,9,0,0,6,7,7,0,0,7,0,6,6,0,7,7,7,0,0,6,7,7,0,0,8,8,8,0,8,8,9,6,0,0,0,7,7,7,7,8,0,7,7,0,0,0,8,8,7,0,7,0,8,7,7,7,0,7,0,0,8,8,8,0
120,7,7,7,7,8,7,7,9,7,7,0,7,0,0,7,7,5,8,5,0,0,9,7,0,6,0,0,8,6,0,0,7,7,6,7,6,6,0,0,7,7,0,0,7,8,7,7,0,7,6,7,7,0,8,9,9,9,0,9,9,9,0,9,9,8,8,0,7,7,0,8,0,7,7,7,8,7,5,5,7,7,7,7,0,7,7,9,9,9,7,0,7,7,7,8,0,7,0
121,7,9,7,5,6,9,1,9,9,7,5,6,4,3,1,7,3,8,4,2,1,9,5,3,2,2,1,9,6,2,1,9,7,5,9,8,7,7,9,9,5,3,4,9,3,5,5,1,5,3,7,7,1,5,9,1,9,0,9,9,9,0,9,9,1,5,0,9,9,9,9,5,9,1,9,9,9,9,9,9,9,9,3,3,9,0,9,9,9,5,5,5,3,5,5,9,3,0
122,7,7,1,1,1,1,1,9,7,9,5,6,0,0,7,9,0,9,7,0,0,3,0,0,5,5,0,7,7,7,8,5,5,6,7,9,0,0,9,3,5,0,5,7,0,5,0,0,1,0,0,0,7,7,9,6,7,0,9,1,1,0,6,6,3,6,0,0,0,0,7,5,7,5,7,9,9,9,9,9,7,9,7,0,7,0,9,9,9,0,0,7,8,0,7,9,9,9
123,8,4,3,5,6,5,3,9,6,6,5,7,7,0,9,6,4,7,4,0,0,8,8,6,4,0,0,7,7,7,0,6,5,0,8,8,0,0,0,8,7,0,0,7,6,0,4,0,6,0,5,0,0,5,6,5,6,0,7,7,7,0,8,7,6,4,5,5,0,0,7,3,2,1,0,5,6,0,0,7,7,7,7,0,5,0,7,7,6,5,0,0,4,4,5,6,4,0
124,9,7,6,7,7,5,8,8,6,6,6,5,5,5,9,8,8,9,6,5,6,7,6,5,5,5,5,7,7,5,5,6,6,6,8,6,6,5,6,7,5,5,5,7,6,5,5,5,8,5,5,5,5,5,6,4,4,5,5,6,7,5,8,8,7,7,6,7,7,5,8,6,6,6,6,8,8,7,7,7,4,7,6,5,6,6,8,8,6,5,5,5,6,5,6,6,6,5
125,7,8,7,9,9,0,7,5,0,7,0,0,0,0,8,8,7,7,7,7,6,7,7,0,7,0,0,6,9,0,0,7,7,7,8,7,9,0,0,6,7,0,0,6,7,0,0,0,7,6,6,0,0,7,9,8,9,0,8,7,8,0,8,9,9,7,0,7,7,9,8,7,9,9,7,6,7,7,7,0,8,7,8,0,8,0,7,7,7,5,0,9,5,7,5,7,5,0
126,7,7,8,7,7,0,9,9,6,8,7,0,0,0,9,9,8,9,7,0,0,9,9,7,7,0,0,7,7,0,0,7,7,7,7,8,0,0,0,9,8,0,0,9,0,0,8,0,7,0,7,6,0,7,7,3,7,0,7,7,8,0,7,9,0,0,7,0,0,0,7,5,8,8,8,8,8,0,0,7,8,8,8,0,8,0,8,8,8,7,0,0,7,0,8,8,0,0
127,8,6,6,6,4,0,6,9,7,7,7,7,0,0,5,5,5,4,1,0,0,6,0,0,0,0,0,8,7,7,0,7,8,0,7,7,0,0,0,6,6,0,0,7,7,0,7,0,9,7,0,7,0,6,9,7,0,0,9,7,7,0,5,6,4,0,0,0,0,0,6,0,7,6,7,5,5,0,0,0,0,9,8,0,8,0,9,7,6,0,0,6,6,6,9,0,9,0
128,7,8,8,0,8,8,8,8,8,7,0,7,0,0,8,9,0,7,7,0,0,7,0,0,0,0,0,7,0,6,7,7,7,7,7,7,0,0,7,7,8,0,0,7,0,0,8,0,7,0,7,0,0,7,7,9,9,0,7,7,8,0,7,7,7,7,0,0,7,8,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,7,8,9,8,0,7,7,8,7,5,6,0
129,7,8,8,8,7,0,8,9,7,6,7,0,0,0,5,6,6,8,8,0,0,9,8,0,0,9,0,8,8,0,0,6,6,6,9,8,0,0,0,8,8,0,0,8,0,0,8,0,8,0,0,0,0,0,8,9,7,0,8,8,4,0,8,9,8,8,0,9,0,0,8,8,9,9,0,7,8,0,0,0,8,8,8,0,7,0,8,9,9,0,0,0,0,0,9,9,8,0
130,6,7,7,7,6,5,7,7,6,6,6,6,7,5,8,8,8,8,7,5,5,8,7,5,7,7,5,6,6,5,5,6,6,6,7,6,5,5,6,8,8,5,5,8,5,5,7,5,7,7,7,7,6,7,7,7,8,5,7,8,8,5,7,8,7,6,5,7,5,5,7,7,7,5,6,7,7,7,7,7,6,6,6,5,6,5,7,7,6,5,5,5,5,5,7,5,5,5
131,8,4,5,0,5,0,5,7,4,7,4,5,0,0,3,3,3,5,5,0,0,7,0,0,3,7,0,7,0,0,0,7,5,5,7,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,5,0,0,6,5,6,0,6,3,0,0,0,0,0,0,6,0,6,0,0,6,6,0,0,7,6,6,0,0,0,0,7,7,7,0,0,7,0,0,7,0,6,0
132,8,7,7,6,0,0,6,9,8,8,8,0,0,0,8,8,8,8,0,0,0,8,0,0,0,8,0,7,7,7,7,5,0,0,8,8,0,0,8,8,7,0,0,8,0,0,0,0,8,0,7,0,0,5,7,6,0,0,7,7,7,0,7,8,7,0,0,0,0,5,7,0,7,7,7,6,6,0,0,7,7,7,0,0,0,0,7,8,7,0,0,0,6,0,7,0,0,0
133,7,6,7,6,5,4,6,8,7,6,5,4,4,3,5,7,6,6,7,5,4,7,5,6,9,6,5,7,9,7,5,7,7,6,7,5,4,4,7,5,7,6,6,7,3,3,8,6,9,8,8,7,6,5,7,7,5,5,7,7,8,7,7,6,7,7,5,8,5,5,8,3,7,5,6,7,8,6,5,8,7,8,8,5,6,5,9,8,7,5,5,7,6,6,8,6,8,5
134,8,8,6,7,7,0,6,9,6,6,4,0,0,0,8,8,6,8,7,0,0,8,7,6,6,5,0,7,9,7,0,7,6,7,9,7,6,0,7,7,4,0,0,7,8,0,4,0,9,0,7,0,9,8,9,8,0,0,0,7,5,0,8,1,0,0,0,0,0,0,9,7,7,7,0,9,9,7,0,6,5,9,7,0,8,0,9,9,0,4,0,6,0,5,8,9,9,0
135,7,7,0,0,7,0,0,9,7,7,3,9,0,0,7,7,7,7,0,0,0,9,0,0,0,5,0,7,0,0,0,5,0,0,7,9,9,0,5,7,5,0,0,9,7,0,3,0,7,0,0,0,0,7,7,7,7,9,7,7,7,0,7,7,3,0,0,0,0,0,7,1,5,3,0,7,7,0,7,7,3,7,7,0,7,0,7,7,7,0,0,0,0,0,7,0,7,0
